Issue id,Status,Summary,Issue Type,Created,Author,Resolution,Resolved,Description,Creator,Labels,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary
8387,OPEN,Update offer without any available update,Area: updater; Feature,2019-11-14 17:35:10 +0000 UTC,ackbyte,Opened,,"**Describe the bug**
<!-- A clear and concise description of what the bug is. -->

**To Reproduce**
1. Open iTerm app or your terminal app of your choice 
2. You will receive sporadically the offer to update
3. Accept the update by **Y** or running **upgrade_oh_my_zsh**

**Expected behavior**
Only show the update reminder if any updates are really available.

**Screenshots or recordings**
![Screenshot 2019-11-12 at 11 45 31](https://user-images.githubusercontent.com/683434/68873309-b917e700-06ff-11ea-8f73-4c73fcc8082c.png)


**System:**
 - OS: macOS
 - Zsh version 5.7.1 (x86_64-apple-darwin19.0)
 - Terminal: iTerm2

",,,mcornella,"
--
We can use the [GitHub API](https://developer.github.com/v3/repos/commits/#get-a-single-commit) to get the latest master commit SHA. Something like
```zsh
curl -fsSL -H 'Accept: application/vnd.github.v3.sha' https://api.github.com/repos/robbyrussell/oh-my-zsh/commits/master
```
--
",,,,,,,,,,
8385,OPEN,Pass autocompletion broken,Area: plugin; Topic: completion,2020-02-13 18:01:46 +0000 UTC,MatthiasKohler,In progress,,"Autocompletion for the pass password manager is broken. It works on one computer but not on the other. Autocompletion for other programs (git ...) works.

I have no idea how to reproduce the bug.  Please advise me how to debug this.

System (both computers):
 - OS: Ubuntu 18.04.3
 - Zsh version: 5.4.2
 - Terminal emulator: gnome-terminal
",,,MatthiasKohler,"
--
Deleting the .zcompdump file restores autocompletion. See #7642.
Nonetheless this is not expected behavior. 
--
",,,,,,,,,,
8344,OPEN,"cannot change to a directory named ""...""",Area: core; Enhancement,2020-03-12 15:18:06 +0000 UTC,sanskar11,In progress,,"If there is a folder named as ""..."" , I cannot change into the folder using cd .../ , rather it would convert ... to ../../ and will execute cd ../../

**To Reproduce type the following commands**
bash(Going to bash for creating a folder)
mkdir ...(making a folder named ""..."" as zsh will be unable to make such a folder as it will convert ... to ../../)
exit(moving to zsh again from bash)
cd ...(it will change ""..."" to ../../ and will execute cd ../../ instead of moving to ""..."" directory)

**Expected behavior**
It should search for the ""..."" folder and if it does not exit then it should convert ""..."" to ""../../"" else it should execute ...

**System:**
 - x86_64-ubuntu-linux-gnu
 - zsh 5.5.1

**Additional context**
I know zsh has auto feature to convert ... to ../../ but it should first search for that file and if the file is not found then it should convert it making it much more convenient to use.",,,natemaia,"
--
It's not zsh doing this, omz has `...` defined as an alias https://github.com/robbyrussell/oh-my-zsh/blob/687c50bdf999f8efd45f3c8f578a62329b0633da/lib/directories.zsh#L6
--
",sanskar11,"
--
But we can make it as a feature of zsh my coding it somewhat like this https://github.com/sanskar11/cd/blob/master/cd
--
",mcornella,"
--
As a temporary shortcut you can quote the dots: `cd ""...""`, that should bypass the alias expansion.
--
",,,,,,
8329,OPEN,Reverse search breaks with vi-mode,Area: plugin; Topic: bindkey,2020-05-19 08:57:57 +0000 UTC,flaviosakakibara,In progress,,"**Describe the bug**
<!-- A clear and concise description of what the bug is. -->
After upgrade my workstation to fedora 31, when I use reverse-search with ^r, after the first search, apparently a buffer error occurs and the characters appears all messed up (like the following image).

![image](https://user-images.githubusercontent.com/35695404/67725336-c4110e80-f9c0-11e9-8714-613dc0e4f199.png)


**To Reproduce**

Steps to reproduce the behavior:
1. Enabled plugins:
```
plugins=(
  dnf
  docker
  extract
  git
  git-extras
  kubectl
  sudo
  tmux
  tmuxinator
  vi-mode
  zsh-autosuggestions
  zsh-navigation-tools
  zsh-syntax-highlighting
)
```

2. Run command '...', _or_ try to complete command '...', _etc._
```
^r
```
3. Search some command that returns some lines;
4. Erase the searched command.
5. See error from the image above.


**Expected behavior**
I expect that when a searched command gets erased, all the results should be erased as well. 

**System:**
 - OS: 
Fedora 31
```
[~]: uname -r
5.3.7-301.fc31.x86_64
[~]: cat /etc/fedora-release
Fedora release 31 (Thirty One)
```
 - Zsh version: 5.7.1
 - Terminal emulator: gnome-terminal (GNOME Terminal 3.34.2 using VTE 0.58.1 +BIDI +GNUTLS)

**Additional context**
oh-my-zsh version:
```
[~/.oh-my-zsh, master]: git rev-parse HEAD
e363109a6d3367d8be1dd66f05a38eb38b4257d7
```
",,,mcornella,"
--
Did you ever solve this?
--
",flaviosakakibara,"
--
Nope =/. End up I’m not using the reverse search feature anymore.

> On 16 May 2020, at 15:56, Marc Cornellà <notifications@github.com> wrote:
> 
> —


--
",,,,,,,,
8306,OPEN,Alias gl in conflict with gitless; change request: gl to gpl,Area: plugin; Plugin: git; Topic: alias,2020-03-12 15:23:08 +0000 UTC,mikebranderhorst,Opened,,"
**System:**
 - OS: macOS
 - Zsh version 5.7.1
 - Terminal emulator iTerm2

**Additional context**
gpl for git pull makes more sense because l is reserved for log and not pull
",,,,,,,,,,,,,,
8216,OPEN,Add a git alias to clone and change directory,Area: plugin; Feature; Plugin: git; Topic: alias,2020-03-04 10:06:29 +0000 UTC,cueo,In progress,,"
**Describe the solution you'd like**
Add an alias which clones a repo and then `cd`s into it.

**Describe alternatives you've considered**
<!-- A clear and concise description of any alternative solutions or features you've considered. -->
Manually `cd` into the directory after `git clone` or `gcl`.

**Additional context**
<!-- Add any other context or screenshots about the feature request here. -->
",,,cueo,"
--
I can take this up if it looks like something worth doing.
--
",mcornella,"
--
There's a proposal in #8220.
--

--
Still interested in this?
--
",,,,,,,,
8178,OPEN,Would you consider adding tipz plugin?,Feature,2019-09-27 04:45:17 +0000 UTC,jesseleite,Opened,,"**Is your feature request related to a particular plugin or theme? If so, specify it.**

Would you consider adding [tipz](https://github.com/molovo/tipz) as a bundled plugin?  It's a very handy zsh plugin that automatically suggests aliases when available.

![Screen Shot on 2019-09-27 at 00-44-27](https://user-images.githubusercontent.com/5187394/65742860-009ad300-e0c0-11e9-9e17-7e86ba6255e1.png)",,,,,,,,,,,,,,
8159,OPEN,add an editorconfig for the project,Feature,2019-09-20 06:52:45 +0000 UTC,927589452,In progress,,"There seems to be a style guide for the project, Which should be followed


**Describe the solution you'd like**
<!-- A clear and concise description of what you want to happen. -->
Add an [editorconfig](https://editorconfig.org/) to the project to help people keep the correct style
**Describe alternatives you've considered**
<!-- A clear and concise description of any alternative solutions or features you've considered. -->
Add modelines, but they are risky and bot many editors support them

**Additional context**
<!-- Add any other context or screenshots about the feature request here. -->
",,,927589452,"
--
I just saw there was no issue for this but @mcornella already added it but it does not match the style guide
--
",,,,,,,,,,
8107,OPEN,tmux attach autocomplete shows window information when it should not,Bug,2019-08-25 02:25:38 +0000 UTC,alichtman,Opened,,"**Describe the bug**
<!-- A clear and concise description of what the bug is. -->

```bash
$ tl
tmux-session1: 1 windows (created Sat Aug 24 06:01:51 2019)
tmux-session2: 1 windows (created Sat Aug 24 06:01:51 2019)

$ ta <TAB>
tmux-session1  tmux-session2  -- 1 windows (created Sat Aug 24 06:01:51 2019)  
```

Tab completing the session name shows the window information of the last session, when it should not.

**To Reproduce**

Steps to reproduce the behavior:
1. Enable plugin `tmux`
2. Create one, or multiple tmux sessions
3. Detach from session
4. Attach to session: `$ ta <TAB>`
5. See error


**Expected behavior**

```bash
$ ta <TAB> 
tmux-session1  tmux-session2
```

**System:**
 - OS: macOS 10.14.5
 - Zsh version: zsh 5.7.1 (x86_64-apple-darwin18.2.0)
 - Terminal emulator: Terminal.app
",,,,,,,,,,,,,,
8052,OPEN,Git prompt not showing |merging in the muse theme,Feature,2020-06-10 11:06:34 +0000 UTC,friedrich-brunzema,Opened,,"**Describe the bug**
In a git merge state, the prompt is not displaying | MERGING

**To Reproduce**
1. Create a new git branch 'testbranch'
2. Make a one line change in one of the files & commit
3. Checkout master, change the same file with different text & commit
4. `git merge testbranch`
```
~/git/training/dotnet/friedrich (master ✔) ᐅ git merge testbranch
CONFLICT (add/add): Merge conflict in dotnet/friedrich/foo
Auto-merging dotnet/friedrich/foo
Automatic merge failed; fix conflicts and then commit the result.
~/git/training/dotnet/friedrich (master ✘) ᐅ    [[ NO INDICATION WE ARE IN MERGING STATE]]
```

**Expected behavior**
Prompt shows that I'm in the merge state
~/git/training/dotnet/friedrich (master ✘)|MERGING ᐅ  


**System:**
 - OS: ubuntu 18
 - Zsh version [5.4.2]
 - Terminal

**Additional context**
Note: Rebasing, Bisecting also does not work by default.  I have a hack that allows this all to work
```
__git_ps1 ()
{
	local g=""$(git rev-parse --git-dir 2>/dev/null)""
	if [ -n ""$g"" ]; then
		local r
		local b
		if [ -d ""$g/rebase-apply"" ]
		then
			if test -f ""$g/rebase-apply/rebasing""
			then
				r=""|REBASE""
			elif test -f ""$g/rebase-apply/applying""
			then
				r=""|AM""
			else
				r=""|AM/REBASE""
			fi
			b=""$(git symbolic-ref HEAD 2>/dev/null)""
		elif [ -f ""$g/rebase-merge/interactive"" ]
		then
			r=""|REBASE-i""
			b=""$(cat ""$g/rebase-merge/head-name"")""
		elif [ -d ""$g/rebase-merge"" ]
		then
			r=""|REBASE-m""
			b=""$(cat ""$g/rebase-merge/head-name"")""
		elif [ -f ""$g/MERGE_HEAD"" ]
		then
			r=""|MERGING""
			b=""$(git symbolic-ref HEAD 2>/dev/null)""
		else
			if [ -f ""$g/BISECT_LOG"" ]
			then
				r=""|BISECTING""
			fi
			if ! b=""$(git symbolic-ref HEAD 2>/dev/null)""
			then
				if ! b=""$(git describe --exact-match HEAD 2>/dev/null)""
				then
					b=""$(cut -c1-7 ""$g/HEAD"")...""
				fi
			fi
		fi

        printf ""$r""
		
	fi
}

PROMPT='%{$PROMPT_SUCCESS_COLOR%}%~%{$reset_color%}%{$GIT_PROMPT_INFO%}$(git_prompt_info)`__git_ps1`$(virtualenv_prompt_info)%{$GIT_DIRTY_COLOR%}$(git_prompt_status) %{$reset_color%}%{$PROMPT_PROMPT%}ᐅ%{$reset_color%} '
```
I think this belongs not to the theme, but to somewhere else in oh-my-zsh responsible for git prompt.  Don't know enough to submit a PR.",,,mcornella,"
--
This is not really a bug but a feature request. The muse theme doesn't use the git prompt, which is the code you posted. 
--
",,,,,,,,,,
8049,OPEN,Tmux Started with a smaller client,Bug,2019-07-30 09:02:47 +0000 UTC,budimanjojo,Opened,,"**Describe the bug**
Tmux started with smaller client.

**To Reproduce**
<!--
Steps to reproduce the behavior:
1. Enable plugin '...'
2. Run command '...', _or_ try to complete command '...', _etc._
3. See error
-->
1. Enable plugins=(... tmux)
2. Set `ZSH_TMUX_AUTOSTART=true`
3. SSH into remote machine (that also have tmux plugin enabled)
4. Turn off computer, turn on again and open up terminal and it looks like this
![Screenshot from 2019-07-30 15-54-33](https://user-images.githubusercontent.com/13085918/62115608-e53f6180-b2e2-11e9-9562-b4f812a6f100.png)

Detaching doesn't do anything unless I do `pkill tmux:\ client`


**Expected behavior**
<!-- A clear and concise description of what you expected to happen. -->

**Screenshots or recordings**
<!--
If applicable, add screenshots or record an asciinema session (https://asciinema.org/)
to help explain your problem.
-->

**System:**
 - OS: Ubuntu 18.04
 - Zsh version: 5.4.2
 - Terminal emulator: gnome-terminal",,,,,,,,,,,,,,
7993,OPEN,Tmux Control Mode,Feature,2019-07-12 18:00:16 +0000 UTC,dvd42,Opened,,"**Is your feature request related to a particular plugin or theme? If so, specify it.**
Tmux plugin

**Is your feature request related to a problem? Please describe.**
I usually work with images through ssh and sometimes I need to see a plot or something and I have XForwarding enabled so I can use the display over SSH, this works fine in ZSH, however tmux cannot display images unless its ran in control mode e.g: Tmux -CC. So It would be very nice if this feature was added. Is something related to this in the works? Thanks in advance!! :) ",,,,,,,,,,,,,,
7976,OPEN,vi-mode / and ? override to search within current line,Support; Topic: bindkey,2020-10-10 18:46:38 +0000 UTC,jessebett,In progress,,"The primary reason I use the vi-mode plugin is to easily navigate and edit long commands. However, the default search behaviour for `/` and `?` is to search through the command history, which I already have through `FZF`. I'd like to override this current history search to instead search through the current command, moving the cursor to the result.

Further, can you provide what I need to include in the zshrc to override the default `/`, `?` , `n` and `N` to have vim-mode search achieve this behaviour.",,,cognifloyd,"
--
when I want to do this, I use `v` from normal mode to enter visual mode. That opens a vi editor where I can use all of the power of vi to edit my more complex command.
--

--
I'm on linux. I use Konsole and the linux console. In vi-editing-mode, in both zsh and bash, and in both Konsole terminal emulator and in the raw linux console, pressing `v` in normal (esc) mode has opened vim for as long as I can remember.
It does that when I'm connected to my local Gentoo linux machine, and to remote CentOS linux machines. If that doesn't work elsewhere, that's a surprise to me. :) I'll have to make sure to stay on linux so my finger muscle memory continues to serve me here.
--
",jessebett,"
--
Hi @cognifloyd 

Is that default behaviour? If I escape to normal mode and press `v` it italicizes the character I'm currently over (iterm). If I open another terminal client `v` has no effect. 
--

--
@cognifloyd I just checked and `v` has no effect on any of my other terminal clients including Alacritty or Kitty, so I do not suspect this is an issue with the emulator. 
--
",mcornella,"
--
> I'd like to override this current history search to instead search through the current command, moving the cursor to the result.

I don't know if a zle widget exists to search the current command and move the cursor to the result. Changing a key binding is just as easy as using `bindkey`, so the commands would be
```zsh
bindkey -M vicmd '/' name-of-the-widget
bindkey -M vicmd '?' name-of-the-widget
```

The thing to figure out is if the zle widget exist, or how to program one. You'll have a better experience if you ask in the [Zsh mailing list](https://www.zsh.org/mla/).

> Is that default behaviour? If I escape to normal mode and press v it italicizes the character I'm currently over (iterm). If I open another terminal client v has no effect.

That's the Zsh default, so unless there's something overriding the v key in vicmd you should be able to do it. Check if there's something overriding it by running `bindkey -M vicmd v`. The widget should be `visual-mode`.
--
",,,,,,
7958,OPEN,Symfony plugin not working with zsh-syntax-highlighting,Area: plugin; Enhancement,2019-06-27 14:09:27 +0000 UTC,lukepass,Opened,,"**To Reproduce**
Steps to reproduce the behavior:
1. Enable plugin sf
2. Enable plugin zsh-syntax-highlighting
3. Write `sf [...]` in the root of a Symfony project

**Expected behavior**
When using `sf` in a symfony project the alias is highlighted in green.

**Screenshots or recordings**
![image](https://user-images.githubusercontent.com/6429961/60159603-df41f680-97f3-11e9-972a-3d6b1e8a1981.png)

In this post, the user @phy1729 suggested to rewrite the alias:

[https://github.com/zsh-users/zsh-syntax-highlighting/issues/617#issuecomment-505267091](https://github.com/zsh-users/zsh-syntax-highlighting/issues/617#issuecomment-505267091)

Thanks.",,,,,,,,,,,,,,
7939,OPEN,Mercurial Plugin could use some more supported commands,Feature,2019-06-19 18:46:45 +0000 UTC,yarian,Opened,,"This is something I'm happy to help out with just want to make sure maintainers are on board:

**Is your feature request related to a particular plugin or theme? If so, specify it.
mercurial

**Describe the solution you'd like**
More aliases to do more things.

**Describe alternatives you've considered**
I have my own aliases in `.zshrc` but this is something others would probably find helpful.

**Additional context**

## Mercurial module aliases

![Screen Shot 2019-06-19 at 11 35 36 AM](https://user-images.githubusercontent.com/596223/59791186-650af280-9286-11e9-903b-1d5e5003eec7.png)

![image](https://user-images.githubusercontent.com/596223/59791205-6dfbc400-9286-11e9-90eb-c6353a413b35.png)


## Git module aliases:

![Screen Shot 2019-06-19 at 11 35 26 AM](https://user-images.githubusercontent.com/596223/59791208-70f6b480-9286-11e9-9130-99ffe75602ea.png)

![image](https://user-images.githubusercontent.com/596223/59791226-7c49e000-9286-11e9-8481-2a51452b64da.png)

## In particular

I wish we had the following:

Alias|Command
-|-
hgcam|hg amend
hgcame|hg amend -e
hgn|hg next
hgpr|hg prev
hgrst|hg restack
hgres|hg resolve
hgrev|hg revert
hgunc|hg uncommit
hgh|hg hide
hgmsg|hg commit -m
hgmsgi| hg commit -i -m


In addition, I wish there were two functions for `hg rebase` and `hg diff` that only took one parameter and made a reasonable assumption of what the second one was.

Instead of doing:
`hg rebase -r . -d foo`
You should be able to:
`hgmove foo` or something similar.

Instead of having to do:
`hg diff -r foo^ -r foo`
You should be able to:
`hgd foo`",,,,,,,,,,,,,,
7893,OPEN,rsync ~/.ssh/config autocompletion doesn't work,Support; Topic: completion,2020-03-18 22:34:41 +0000 UTC,zepx,In progress,,"Hi,

I am currently running on ArchLinux as well as on Ubuntu 16.06. For commands `scp` and `ssh`. For both of these distros, oh-my-zsh's autocomplete works fine and I could easily pull custom host names configured in `~/.ssh/config` and '~/.ssh/config.d/home.config` (on ArchLinux).

However, specifically for `rsync` I could not get this to work. To use host names configured in `~/.ssh/config`, I'm required to switch to `scp` or `ssh` first to utilize the autocomplete feature.

**Use Case**

`~/.ssh/config`:
```
Include config.d/*
```

`~/.ssh/config/home.config`:
```
Host home_server_vpn*
    Hostname 10.7.0.6
    DynamicForward 3310
    Host home_server_vpn_choong

Host home_*_choong
    User choong

Host *
    ServerAliveInterval 30
    ServerAliveCountMax 3
    ForwardAgent yes
    IdentityFile ~/.ssh/id_rsa.sec
```

1. To copy a file from a remote server to local server using `rsync`,
`$ rsync home<tab>`
does not give any autocompletion

2. However,
`$ scp home<tab>` works perfectly fine and would result  in
`$ scp home_server_vpn_choong`",,,brandonStell,"
--
@zepx have you found a solution yet? This is not working for me either. 
--
",zepx,"
--
Unfortunately no. I did not invest much time figuring this out. I sometimes use `ssh` or `scp` for completion then change the command to `rsync`. It's relatively inconvenient.
--
",stefabat,"
--
I believe this is unrelated to oh-my-zsh because I experience the same on my machine as well (Arch Linux), but I am not using oh-my-zsh; I use plain zsh and antigen (without loading oh-my-zsh plugins).
So far, I have not found a solution yet.
--
",polaroidkidd,"
--
this is afflicting me aswell unfortunately. completion of path on remotes work when using `rsync -raP my-host:` but the hostname in the `~/.ssh/config` file is not autocompleted as it is with `ssh` or `scp`

Unfortunately I haven't the foggiest where the hick up is :/


for what it's worth, here's my config

```

# Add wisely, as too many plugins slow down shell startup.
plugins=(
  git
  ssh-agent
  zsh-syntax-highlighting
  zsh-autosuggestions
 )
zstyle ':completion:*:(rsync|ssh|scp|ftp|sftp):*' users $users

zstyle :omz:plugins:ssh-agent agent-forwarding on
zstyle :omz:plugins:ssh-agent identities me@my-host
zstyle :omz:plugins:ssh-agent lifetime

source $ZSH/oh-my-zsh.sh

fpath=(~/.zsh/completion $fpath)
autoload -Uz compinit && compinit -i

...
```
--
",,,,
7854,OPEN,Provide standardized options to control common elements in themes,Area: theme; Feature,2019-05-17 12:51:44 +0000 UTC,khughitt,Opened,,"Many themes include some common elements such as including the current ruby version when rvm is installed (e.g. [bira](https://github.com/robbyrussell/oh-my-zsh/blob/master/themes/bira.zsh-theme)).

Currently, there is no way to customize the appearance of such common elements, short of editing the theme files or manually overriding components used in the themes.

It could be useful to provide a few global theme settings to give users control over such shared elements, when they appear are used in themes.

For example, something along the lines of `theme_include_rvm` could be checked by each theme that includes ruby version and used to determine whether or not to include that component in PS1.",,,,,,,,,,,,,,
